MasterCard|5422400356008178
Visa|4527323352094
MasterCard|5196587385441208
Visa|4716896862841
Visa|4556987977318
MasterCard|5493371450869076
Visa|4539848836030
American Express|375293670541224
Visa|4929239834886
MasterCard|5293918240870285
Visa|4532447947183
Visa|4716916145482
Visa|4024007172600
American Express|342857298002205
MasterCard|5577844370068796
American Express|346012098455882
MasterCard|5235823871175627
Visa|4556375693170
MasterCard|5275255347968049
American Express|347641762987090
Visa|4539490687418
American Express|342141613028470
MasterCard|5321879818369264
MasterCard|5368056843536324
American Express|371217599237998
MasterCard|5376055922663793
Visa|4916406810021
Visa|4929300348899
MasterCard|5136212716231854
Visa|4485661231828
MasterCard|5393518579731105
Visa|4539028326109
MasterCard|5452168929547146
Visa|4539267179870
MasterCard|5522071884739631
Visa|4086488701322
MasterCard|5292900554205036
Visa|4485314092056
MasterCard|5448940707174542
Visa|4929213256411
MasterCard|5114309646076700
Visa|4701810850791
American Express|372095077044485
American Express|372184818195713
American Express|345093363420786
MasterCard|5569474621270619
American Express|348078381637963
MasterCard|5268257483991933
MasterCard|5335123974928140
MasterCard|5268278677807537
Visa|4485777676031
MasterCard|5351735109514146
American Express|377890831940068
Visa|4929478950864
Visa|4024007111830
MasterCard|5163077738137231
American Express|378219333184745
MasterCard|5252313338940738
Visa|4539594602792
Visa|4532089195190
Visa|4532760182319
American Express|378108625913905
Visa|4024007167261
Visa|4898875617824
Visa|4716707197197
MasterCard|5219956082472126
MasterCard|5300287806082250
American Express|377111248603557
American Express|371915703003475
Visa|4929246015339
MasterCard|5570904898896628
MasterCard|5442868581509721
Visa|4929244758542
MasterCard|5121169557319221
American Express|349615335007329
MasterCard|5566110867034532
MasterCard|5421384015111451
MasterCard|5220356304727547
MasterCard|5250857980154305
American Express|379751952010032
American Express|376899028710896
Visa|4485889612023
Visa|4539033574834
Visa|4716539882172
Visa|4485419888697
Visa|4024007116862
MasterCard|5441302130289438
MasterCard|5427279042660369
American Express|374376711211575
MasterCard|5390447365780311
MasterCard|5207772256907761
MasterCard|5184779095023822
American Express|375204402395961
American Express|343243518259793
MasterCard|5248314875668747
MasterCard|5374143300863797
MasterCard|5559848180972404
Visa|4556896228308
MasterCard|5407118387114885
MasterCard|5446123897992781
MasterCard|5465333512362650
Visa|4916439071708
MasterCard|5120402647038399
MasterCard|5443623461199948
American Express|371042895933359
MasterCard|5301173644355018
Visa|4532996374573
MasterCard|5305756101979423
MasterCard|5296340882577804
MasterCard|5425872959518901
Visa|4539086405498
MasterCard|5541926053934452
Visa|4929074344934
American Express|348504510063482
American Express|379256713099233
Visa|4716092432423
MasterCard|5565207315018702
Visa|4716948465304
Visa|4929595727765
American Express|373597949127603
MasterCard|5579532701662670
American Express|343902420276720
MasterCard|5533269263649440
American Express|347212425069823
Visa|4716323233186
MasterCard|5260589922145285
American Express|375774125965746
MasterCard|5256034322601914
Visa|4929270980770
Visa|4024007107853
Visa|4716361554337
MasterCard|5224527208957226
American Express|347451859093418
American Express|375822971071455
MasterCard|5550071551986890
MasterCard|5354610944016630
American Express|340805843979767
Visa|4024007144104
MasterCard|5598587442271295
American Express|341248683684321
American Express|347059108138080
American Express|341346053665431
MasterCard|5204316805385567
Visa|4916378759735
American Express|374347980453354
MasterCard|5256925863805873
American Express|373996224267961
American Express|345916710636573
Visa|4929524514334
American Express|341101682977057
MasterCard|5552324974462025
Visa|4532109569994
American Express|341302847007034
MasterCard|5590924569246149
MasterCard|5190602225340126
MasterCard|5360899981028770
MasterCard|5120412214276470
Visa|4532661128148
American Express|372483563693058
American Express|347720880829317
MasterCard|5382811244754062
American Express|349480135914772
American Express|345166302093003
American Express|375450101412033
American Express|373272809167020
MasterCard|5101237057350923
American Express|344636035474010
American Express|345733444454532
MasterCard|5238871787987509
American Express|349687334444027
American Express|342423512343261
MasterCard|5130478180912909
American Express|340073535011049
MasterCard|5476122765595695
MasterCard|5215740300115269
American Express|340119252231276
MasterCard|5488293646255795
MasterCard|5167750073106757
Visa|4539480740656
Visa|4916785083596
MasterCard|5452401184292383
MasterCard|5134665795978251
Visa|4532677514976
American Express|346625103621782
Visa|4539778443369
Visa|4916882802377
American Express|340957408533404
American Express|376069910253633
Visa|4861116065641
American Express|379556145687459
Visa|4556091974656
MasterCard|5432108490474374
American Express|371672083899218
American Express|376217206359966
MasterCard|5259025216898449
Visa|4929050388509
American Express|344700194667143
Visa|4539043405565
American Express|374309405319065
American Express|348224132525558
MasterCard|5259808088542397
Visa|4716186817430
American Express|378880976962026
Visa|4344892242809
Visa|4006504068522
Visa|4532556869665
MasterCard|5179668926308964
Visa|4716253954017
Visa|4916831883171
MasterCard|5532571626948596
American Express|341028169523494
Visa|4539667148756
MasterCard|5383957713558390
MasterCard|5577418354854131
American Express|340559877755045
MasterCard|5194576221546975
American Express|340893655680111
MasterCard|5179131551597658
American Express|378299886151390
MasterCard|5434344157278638
American Express|342261832969468
American Express|377551252036733
Visa|4596480442386
Visa|4485393953731
Visa|4556557119994
Visa|4716849933814
American Express|379942476383233
Visa|4024007105014
American Express|370960927112539
Visa|4916466568352
American Express|371043112232294
Visa|4716730792352
MasterCard|5176669379288987
American Express|346407372447482
Visa|4556804440268
Visa|4716101378989
MasterCard|5283193395086564
Visa|4636038734478
MasterCard|5199987492928088
MasterCard|5205012621373726
Visa|4916417543447
MasterCard|5260774253049401
Visa|4532512211556
MasterCard|5464067202439011
Visa|4024007158997
Visa|4929762576516
Visa|4929462728235
Visa|4532929735148
MasterCard|5437338723688947
MasterCard|5359448904171292
MasterCard|5281222638071398
MasterCard|5502825177923341
MasterCard|5146789162348033
MasterCard|5360585399947525
American Express|374364389546084
MasterCard|5424959391219346
American Express|341894127735722
American Express|371433337008027
MasterCard|5276067302248591
American Express|372544719756113
MasterCard|5280675007741852
MasterCard|5207791181671607
MasterCard|5443735440300684
Visa|4929932708981
American Express|340869309253109
American Express|372965033372388
American Express|370264834857140
MasterCard|5558885452906331
MasterCard|5113859899817086
MasterCard|5264217826321721
MasterCard|5400167966613368
MasterCard|5302768574667636
MasterCard|5229318718414261
American Express|373091387895251
MasterCard|5312719280456424
Visa|4539158791148
Visa|4226930341315
Visa|4556876675338
Visa|4716437151308
American Express|341054147580026
American Express|373794556254719
Visa|4539755233049
Visa|4532109679363
American Express|343593648159473
MasterCard|5362526927786827
MasterCard|5360454533027472
MasterCard|5407762178268309
MasterCard|5108820778620154
MasterCard|5153999847577530
MasterCard|5502058610880502
American Express|348783895528067
Visa|4539702549158
MasterCard|5311099579417390
MasterCard|5209712733525545
MasterCard|5325081080809814
American Express|377443288657577
American Express|346009426347922
MasterCard|5547460607160780
MasterCard|5553759578421381
Visa|4929347822575
American Express|371066630227819
MasterCard|5177342599933548
Visa|4916451724770
American Express|348523788420075
MasterCard|5102214554163736
American Express|342663738613415
MasterCard|5143466207321589
Visa|4916049168241
MasterCard|5309165570572451
MasterCard|5472518925806290
MasterCard|5493695395698285
American Express|373623448192672
MasterCard|5239128005929501
MasterCard|5560800201854639
Visa|4556087449390
American Express|378028078231615
MasterCard|5512931311294355
MasterCard|5346094155397883
Visa|4000604178372
MasterCard|5400209632649853
American Express|343379220764835
MasterCard|5197169657131921
American Express|375811122143347
American Express|345073703008764
MasterCard|5318847114778319
American Express|375492119869853
Visa|4929970066789
MasterCard|5563433114632053
Visa|4485864439780
American Express|370106182230638
American Express|348544813327648
Visa|4916996159284
American Express|347625383441918
MasterCard|5217878746608683
Visa|4542032964311
MasterCard|5308386028559624
Visa|4024007109297
MasterCard|5577990100963663
American Express|379707119023466
American Express|372771381262050
MasterCard|5495540409907280
American Express|375976246179822
American Express|374326836230570
MasterCard|5232520792932309
MasterCard|5483348068546363
American Express|349526611732607
MasterCard|5107939441179256
Visa|4179799625197
Visa|4532937402285
Visa|4716996138308
Visa|4532321408880
Visa|4916482431411
American Express|345756849219655
MasterCard|5394060050205043
MasterCard|5370314727540276
MasterCard|5543546902562748
MasterCard|5397208333139581
MasterCard|5118372217233957
Visa|4485879103942
MasterCard|5233205425895888
American Express|346836241844661
Visa|4716273681921
Visa|4556550167966
Visa|4929895373096
American Express|376939361532034
Visa|4916812817669
American Express|340077228234826
Visa|4929662523600
Visa|4929880049966
Visa|4929413603743
American Express|373650331333899
MasterCard|5295489601216987
Visa|4929244774556
American Express|372862336683803
MasterCard|5213638003866570
MasterCard|5381900461076746
MasterCard|5310705891699165
MasterCard|5157248707748138
American Express|341525030390391
American Express|345257032644635
MasterCard|5327092749937019
American Express|346985179538629
MasterCard|5120079469228470
Visa|4471600192883
American Express|379336895813948
American Express|346553120964847
Visa|4556417228209
Visa|4485357908754
MasterCard|5467039562121627
American Express|346201291922059
American Express|341284601344433
American Express|374923295695283
MasterCard|5352366768582171
Visa|4929056356500
Visa|4485821038865
Visa|4929776465433
American Express|372031974897303
MasterCard|5515962828606044
American Express|378353253936154
MasterCard|5300656522162598
MasterCard|5293015936896813
American Express|377541406441038
American Express|371502182894507
Visa|4024007151877
American Express|370695097307036
MasterCard|5235278097065526
Visa|4716026303757
American Express|376766270189394
Visa|4532758743874
American Express|342236521053329
American Express|378788888010430
Visa|4539651276308
Visa|4539636381611
MasterCard|5457628012160789
Visa|4556844645108
Visa|4081045913478
Visa|4485192152170
American Express|375747781842797
American Express|347296804102115
MasterCard|5141079786132319
American Express|374551195592118
Visa|4556780748338
Visa|4556591240699
American Express|349420806099594
MasterCard|5568015656956563
American Express|378116822391973
MasterCard|5189924079269349
MasterCard|5553794575511835
Visa|4485179348502
Visa|4532631125067
American Express|372682819711156
American Express|346225603938784
MasterCard|5504886779579004
Visa|4532225745296
Visa|4539673296185
American Express|371278003967034
Visa|4532473922100
Visa|4539489251580
Visa|4024007147081
American Express|371744096532415
Visa|4929866609650
MasterCard|5275685633074278
MasterCard|5460002059705002
American Express|374298302144884
American Express|378945319734638
American Express|346744386454793
American Express|340120091034384
American Express|343514219746597
Visa|4532851845279
American Express|370556762613845
MasterCard|5596975129468148
MasterCard|5144696741553292
American Express|348923527351096
Visa|4539141494362
Visa|4716291884861
MasterCard|5464551695748939
American Express|343786380556928
American Express|345651825395787
MasterCard|5584653399081677
MasterCard|5586201835723607
MasterCard|5178979574545133
American Express|349115260095233
MasterCard|5473658983799158
Visa|4716548927471
Visa|4929472893755
MasterCard|5412007857396408
Visa|4556909177567
American Express|379394194157293
MasterCard|5377730848214587
American Express|343443714020987
MasterCard|5274879305599529
MasterCard|5524237822774216
American Express|340347402771053
Visa|4539847762203
American Express|342910577896001
MasterCard|5144266061139914
American Express|377092194056885
Visa|4929908359199
Visa|4916471407497
American Express|349338738843337
American Express|348961379384708
MasterCard|5422458293998729
MasterCard|5500556482239014
MasterCard|5494638238326176
MasterCard|5207910916656952
MasterCard|5517008471136513
MasterCard|5462974454267226
MasterCard|5451247562655423
American Express|345316609439561
Visa|4556225953238
American Express|349337898846825
MasterCard|5428925257812728
Visa|4716789782262
American Express|372113626280011
American Express|348223337030828
Visa|4916869864689
American Express|344043558961954
American Express|345181684075213
American Express|377970875603838
American Express|374228303686492
American Express|379162936472241
Visa|4716542335176
MasterCard|5537268899558492
Visa|4916394259942
Visa|4556291265103
Visa|4485627050288
American Express|342133994584114
American Express|347723428489412
American Express|349380659510651
MasterCard|5535871165334589
MasterCard|5291974231878243
Visa|4532276629191
MasterCard|5401880889342183
MasterCard|5445007541662034
Visa|4916308259814
Visa|4024007167584
American Express|347056079124511
American Express|373885239910428
Visa|4539938000273
MasterCard|5354610841310771
MasterCard|5194227650077948
Visa|4485789758355
American Express|372994251808923
MasterCard|5256111139285972
American Express|373288104354097
Visa|4539760369283
Visa|4485939172630
American Express|341615237864254
MasterCard|5302942053221187
Visa|4532979349972
Visa|4532436970634
American Express|341056178375416
Visa|4539337804143
MasterCard|5356262252123463
Visa|4916026688435
American Express|370293415651184
Visa|4916517262690
Visa|4532916173618
American Express|378937423687695
American Express|340917513986558
MasterCard|5333750934553386
American Express|371463059032012
American Express|377314343104188
American Express|371944913069886
American Express|344690630369125
Visa|4485106741225
MasterCard|5576640864086802
American Express|349042475614097
American Express|345018222442101
Visa|4485824964042
MasterCard|5249717199275305
American Express|349634608691487
MasterCard|5562775156534493
Visa|4131888875456
MasterCard|5300580583430274
Visa|4916673709138
American Express|340233503473569
MasterCard|5378398248704836
Visa|4916166889801
American Express|344822400030187
Visa|4532867834440
American Express|346650719504248
American Express|377775892580756
American Express|376509788272108
American Express|373370742028810
MasterCard|5599356258337577
Visa|4539213379723
American Express|373785653911813
MasterCard|5208045350460311
American Express|379613895226523
Visa|4485880123434
MasterCard|5478475586182582
MasterCard|5171318348174135
MasterCard|5304718877825132
MasterCard|5478244005363854
Visa|4485164655994
MasterCard|5552527293581768
American Express|345671010521096
Visa|4556981992933
American Express|347968073478125
Visa|4556331801081
American Express|378500415768749
Visa|4532556280293
MasterCard|5569508307405989
Visa|4716832428459
Visa|4716741452046
American Express|378845276532290
American Express|374346059481189
MasterCard|5149001448905967
Visa|4556036367115
American Express|340677359529843
MasterCard|5366590296563411
MasterCard|5401279780724096
Visa|4929470693652
American Express|379714493279458
MasterCard|5286644394173651
American Express|343683586013343
American Express|377362695645589
MasterCard|5246689857904406
Visa|4532525250021
American Express|347525479203794
American Express|347351308330256
Visa|4929112580572
American Express|344193105272809
American Express|373745193457404
Visa|4532846839783
Visa|4853237470438
MasterCard|5471359918133983
Visa|4485114217283
MasterCard|5398141408658095
American Express|376327069253063
American Express|377230526608540
Visa|4916325755539
Visa|4588609722707
MasterCard|5278259413444411
American Express|343199469629253
MasterCard|5311738345294738
MasterCard|5261310193933260
American Express|341807231261567
Visa|4539143016536
MasterCard|5363416868491414
MasterCard|5501292785235074
MasterCard|5568761136984531
American Express|341207862138111
Visa|4024007100122
MasterCard|5521800934221542
Visa|4929770317101
American Express|370662621652105
Visa|4916262635066
Visa|4548450215987
MasterCard|5121278169115156
MasterCard|5500859129607183
Visa|4556887337431
American Express|349334215496707
MasterCard|5216126631463371
Visa|4532343205033
MasterCard|5568795763372123
MasterCard|5226193896141124
American Express|370830410986071
Visa|4556910537080
American Express|346521129130553
Visa|4262597390220
MasterCard|5210323873123104
MasterCard|5416889197206710
American Express|378971690118795
Visa|4397745533378
American Express|376168256180432
Visa|4716017645257
Visa|4485730635710
American Express|343199150160261
Visa|4485271052317
Visa|4916588956394
Visa|4485711060359
MasterCard|5292264526771389
MasterCard|5180373163385885
Visa|4532929289112
Visa|4556493701137
Visa|4916432156886
MasterCard|5545621676433612
MasterCard|5250143819950274
MasterCard|5345249602659761
Visa|4716772948961
Visa|4532384136923
American Express|343771168848804
American Express|340457278380846
American Express|342446498486408
MasterCard|5231167311564790
American Express|378429853106362
American Express|340328840192474
Visa|4024007176403
Visa|4539592875481
Visa|4916069462540
MasterCard|5308024077604955
MasterCard|5579032700834818
MasterCard|5505615347130860
American Express|373142393397251
American Express|345592505685735
Visa|4024007152792
MasterCard|5211063294865219
Visa|4485434220215
American Express|342920188117143
MasterCard|5268995734068841
Visa|4532549118931
American Express|345733429406127
MasterCard|5212913600686643
American Express|375757832788329
MasterCard|5336174634728544
American Express|378253804524212
Visa|4485909849670
American Express|343922658617544
Visa|4916097097326
American Express|374577290138929
American Express|349075858943360
MasterCard|5337317090843419
American Express|374197114815857
American Express|379630464836482
MasterCard|5452715618107911
American Express|378213427486801
MasterCard|5397286777552873
Visa|4916205793949
MasterCard|5205739178545146
Visa|4532371405406
American Express|372116689816613
MasterCard|5397594746042680
American Express|345002115631483
American Express|377360573931022
Visa|4556401549669
American Express|378090369441337
American Express|372519058463588
MasterCard|5389046642320397
MasterCard|5558149093542215
American Express|342293623751433
MasterCard|5398390270832532
Visa|4716307886595
Visa|4485015071284
MasterCard|5496939294124507
MasterCard|5523859455790739
MasterCard|5341679200497863
Visa|4556417932891
Visa|4539450055697
MasterCard|5372612488740912
American Express|371938163600457
American Express|372744408941253
American Express|349641737831223
Visa|4929155842384
Visa|4532958841460
Visa|4532118199825
MasterCard|5550378719508379
MasterCard|5552515874610619
American Express|343592929348953
MasterCard|5187191512179921
Visa|4539244310994
MasterCard|5567764456548648
Visa|4716535502063
American Express|379676267749752
American Express|375804920683358
MasterCard|5584311514060197
MasterCard|5217550278139060
Visa|4929504257698
MasterCard|5316023287652820
MasterCard|5384028105806224
American Express|370730955422534
American Express|348584722024878
Visa|4916361367215
American Express|372242513973634
MasterCard|5513819258496068
Visa|4485899877376
MasterCard|5589499191186792
MasterCard|5596600776711489
Visa|4485695008390
Visa|4916270002960
American Express|341940941394137
American Express|379187690784069
American Express|375452326533783
American Express|373088889741355
MasterCard|5133786698804963
American Express|370806109530479
MasterCard|5433215744691676
American Express|379413225961448
MasterCard|5416564862120245
MasterCard|5480365169316812
Visa|4485423369742
American Express|341238007395290
MasterCard|5244917084524446
Visa|4124963759109
Visa|4916036925579
Visa|4481207268267
American Express|370183615148158
Visa|4755005104752
MasterCard|5349328606428088
Visa|4485200226081
American Express|348472070710134
Visa|4716456731592
MasterCard|5144203895818876
American Express|348403309103841
MasterCard|5194027553899657
MasterCard|5267776147197208
MasterCard|5381541791625024
American Express|372971760986267
MasterCard|5549915763150758
American Express|379273461434421
MasterCard|5450657323596701
American Express|375427748152487
MasterCard|5412985141505332
MasterCard|5489565422054503
American Express|374119287995480
MasterCard|5115206351426345
American Express|372052367160240
Visa|4539423806366
American Express|374401327420863
MasterCard|5328495780857062
Visa|4539141741457
Visa|4716509324064
American Express|379059586382557
MasterCard|5488523004878188
MasterCard|5436374725580098
American Express|348187313804110
MasterCard|5402201122869966
Visa|4024007138338
Visa|4929620061966
Visa|4716755989016
Visa|4539296459897
MasterCard|5541575745831392
American Express|374274976187244
American Express|375835641302001
Visa|4532980920167
Visa|4929610367837
American Express|347455442358485
American Express|340684297316507
Visa|4024007156017
American Express|377355526565059
Visa|4127989286841
MasterCard|5438573757760571
MasterCard|5190285586902880
Visa|4716360752312
MasterCard|5553320901138174
Visa|4085632289465
MasterCard|5580659954044970
Visa|4024007148949
Visa|4929831137449
Visa|4532732648785
MasterCard|5575767414836005
MasterCard|5415361675680270
MasterCard|5278226354766045
American Express|341962425251971
American Express|379199151689141
MasterCard|5482867804337341
MasterCard|5492890760477222
MasterCard|5180183274652374
MasterCard|5361581508998177
MasterCard|5491468572969677
Visa|4916675955879
Visa|4532350771034
American Express|345217785049275
Visa|4532410564601
Visa|4024007130137
American Express|371901237972948
Visa|4724405215956
Visa|4539416650904
Visa|4929488160934
MasterCard|5109493795358643
American Express|377448549253553
MasterCard|5441697580474954
Visa|4556473121934
American Express|343714419665304
American Express|378484855956538
American Express|346367692440551
American Express|379538427677937
MasterCard|5288154282663381
Visa|4556244687916
MasterCard|5488295859352193
American Express|346675333754986
American Express|342301822241260
Visa|4556478343921
Visa|4929168468441
Visa|4916256736136
Visa|4539725946522
MasterCard|5492395722477690
Visa|4532254948043
Visa|4024007146828
MasterCard|5189759494792032
MasterCard|5147754269315813
Visa|4556422951985
MasterCard|5226929470280410
Visa|4656249915120
American Express|349079268058314
Visa|4716882277095
MasterCard|5486369351006169
American Express|349226578009004
MasterCard|5490870774679130
Visa|4716862070650
MasterCard|5311112626745612
MasterCard|5156035175266185
MasterCard|5172651387298038
Visa|4916228940659
American Express|348604548399104
American Express|372295280700309
Visa|4716479530302
MasterCard|5569925614947182
Visa|4485396502188
MasterCard|5206611653272448
MasterCard|5377080658026279
Visa|4650653675130
Visa|4929152874562
American Express|379507354299148
MasterCard|5380856149678595
Visa|4532355836212
Visa|4929888001605
MasterCard|5447182661433165
MasterCard|5402609900391591
MasterCard|5511991849656575
Visa|4716976846607
Visa|4532453229930
MasterCard|5388173140190113
Visa|4556176733001
American Express|373925497270154
Visa|4532296538638
Visa|4045941475106
Visa|4024007182229
Visa|4485651878695
MasterCard|5364950772284258
Visa|4556482781017
Visa|4556389617488
MasterCard|5543819850819976
American Express|343235129185474
Visa|4024007130194
Visa|4532092794773
MasterCard|5170403282739415
American Express|374766370826798
MasterCard|5188597963063621
Visa|4305220253834
American Express|373519570737765
American Express|341578060847764
MasterCard|5584586474728665
Visa|4532809006396
MasterCard|5113246061024206
MasterCard|5130945251702963
MasterCard|5101244539063421
Visa|4916421304364
American Express|341731509764302
American Express|342076796208590
MasterCard|5554215380884711
Visa|4900899412958
Visa|4024007160944
MasterCard|5189445100185379
MasterCard|5247612260589571
MasterCard|5266350035772737
American Express|341456641294295
MasterCard|5465268854521226
Visa|4485220806870
Visa|4539899564838
Visa|4024007137504
MasterCard|5160936147400964
American Express|377713170046885
Visa|4096845128176
Visa|4485105216187
American Express|375582400311233
American Express|374165338052946
Visa|4539806918366
American Express|375761105273514
MasterCard|5292993412854400
American Express|378052785138046
MasterCard|5211310587322204
Visa|4539250764464
Visa|4485766623382
MasterCard|5590509884713046
Visa|4275912728015
American Express|343735358237995
MasterCard|5108094424531724
American Express|377004097715434
Visa|4262990239016
Visa|4556726781583
MasterCard|5230027181438478
American Express|347255072686787
Visa|4556410810631
Visa|4916235588889
Visa|4929073156321
American Express|342643340496557
American Express|345259665382046
MasterCard|5377307682676880
American Express|373010531737847
Visa|4539837078610
Visa|4716074587525
American Express|348740601210471
American Express|378075306717394
Visa|4556753432605
American Express|344661329081917
American Express|372233222128164
MasterCard|5298099828124869
American Express|340027974506836
American Express|376117371617547
American Express|340281121946755
American Express|342009323011229
American Express|377861351503222
American Express|374906082993854
MasterCard|5427923555521852
Visa|4716128846786
MasterCard|5587682462979779
MasterCard|5574122359822977
American Express|371816746399070
Visa|4951410694269
MasterCard|5312859177228989
Visa|4532956493942
American Express|345421577112099
MasterCard|5438694053324969
American Express|341345097424433
American Express|341564930250272
American Express|341683045981181
American Express|344615350446589
American Express|376197614653095
MasterCard|5255607788363565
American Express|346613965037297
Visa|4024007159615
MasterCard|5527137252822070
Visa|4024007115906
American Express|349797123540479
MasterCard|5312534902855634
American Express|346584377286758
American Express|378476718424159
MasterCard|5386260275882200
MasterCard|5322063757620644
American Express|373830043235794
American Express|372527523150490
MasterCard|5307574788364688
Visa|4532754840740
American Express|346567684304794
American Express|376757268387413
Visa|4539558646215
American Express|340965335185511
Visa|4532976374692
American Express|341825149388637
MasterCard|5397412473557095
American Express|343688580817649
Visa|4929353989086
American Express|343141490784707
Visa|4532301182307
American Express|375121026618117
American Express|379604577305867
American Express|379240194924234
MasterCard|5151200153881232
Visa|4882139673880
Visa|4929452349778
MasterCard|5441732236826305
American Express|378141468669417
MasterCard|5561671510160417
MasterCard|5482674218960001
Visa|4024007136498
American Express|376777057913641
Visa|4485719944356
MasterCard|5131214420440420
American Express|346428852929740
MasterCard|5407064036312175
MasterCard|5583395822711220
Visa|4532759895988
American Express|370451316718854
MasterCard|5104544435666087
Visa|4929740688128
Visa|4929648507099
Visa|4556075022407
MasterCard|5471992925140110
MasterCard|5116087980792979
Visa|4284514871017
American Express|371414794677751
Visa|4556279775479
MasterCard|5564305454762360
Visa|4539092322018
Visa|4716826230945
MasterCard|5592820021015007
Visa|4532620622777
MasterCard|5405187376531161
Visa|4556205726919
Visa|4716081682608
Visa|4916358460429
American Express|349544771863757
American Express|340984990370904
American Express|347161984985103
MasterCard|5564053097261180
Visa|4556509210263
MasterCard|5373084327506962
Visa|4929063815829
American Express|340285641270497
Visa|4916632914811
Visa|4532939041131
American Express|346879405567694
American Express|349300393827641
Visa|4716507508718
American Express|340332839747892
Visa|4539895047960
Visa|4716315102019
American Express|379315852284988
American Express|378889339837171
MasterCard|5208229926015482
American Express|370768639118748
Visa|4485911734100
Visa|4916128500967
Visa|4504941268697
Visa|4779917380102
Visa|4539651079306
MasterCard|5476690220487211
Visa|4716505558640
MasterCard|5305515329163313
Visa|4024007118835
Visa|4485763245395
MasterCard|5573923761386092
Visa|4378043605514
Visa|4110453390968
American Express|372386630635749
MasterCard|5376765633444388
MasterCard|5460401021097805
MasterCard|5255394567870538
MasterCard|5215791682485358
MasterCard|5258911592491308
American Express|376768306331396
American Express|378341410185583
MasterCard|5460235788275034
Visa|4139877017832
Visa|4024007161025
MasterCard|5390497059546783
American Express|372375816332742
MasterCard|5559688481696470
American Express|377838229554223
Visa|4556632314768
MasterCard|5416295793371744
American Express|378786520746924
MasterCard|5144223090824768
MasterCard|5161865652389040
Visa|4024007158435
MasterCard|5191418486424890
Visa|4485406312644
MasterCard|5596603933474173
Visa|4485479078148
Visa|4929523881486
Visa|4532924541004
American Express|347608624010924
Visa|4539378251212
Visa|4929290256805
American Express|373007746452329
MasterCard|5485668790400250
Visa|4024007124171
American Express|340917553792460
MasterCard|5383668345390322
American Express|377934165864302
Visa|4556926507036
Visa|4024007133065
American Express|344786268931200
American Express|345545089558207
American Express|376479128179456
MasterCard|5155169310664904
Visa|4556616124886
American Express|344452774882565
American Express|372978711917978
Visa|4539532632240
American Express|342430325356018
American Express|344633372077969
MasterCard|5181683737383540
MasterCard|5556475144703718
MasterCard|5356696553116181
Visa|4532211661044
MasterCard|5178620771491198
MasterCard|5585394419989107
American Express|374147028310081
American Express|345890446418293
American Express|376864410528488
American Express|376282837241462
MasterCard|5330823025586715
American Express|377847192802709
Visa|4916864236636
MasterCard|5428100143726181
Visa|4556066111573
MasterCard|5230615476403221
American Express|346141404420304
American Express|374391478757264
American Express|345070985111191
American Express|345176781661378
MasterCard|5262771043098365
MasterCard|5406940929399661
MasterCard|5288261900728478
American Express|347355993529015
MasterCard|5548543230516806
American Express|343734698457546
Visa|4929714947765
MasterCard|5536662027965614
American Express|340569756257617
Visa|4556445695239
American Express|346876797433170
Visa|4716104271793
MasterCard|5157879891904697
MasterCard|5587527394981064
Visa|4485869249853
Visa|4929061427049
MasterCard|5548189923813892
MasterCard|5252413116965517
MasterCard|5485351867949299
Visa|4024007196542
MasterCard|5362287530113350
American Express|341804323895022
Visa|4539030763208
MasterCard|5578648946462774
MasterCard|5528847479069474
MasterCard|5367361738327248
MasterCard|5411104012083087
American Express|372107015428033
American Express|344700704888353
Visa|4532943283893
American Express|379192797352240
MasterCard|5259338428570437
MasterCard|5248905954497245
American Express|342821654156807
Visa|4353598972536
American Express|343595053707050
American Express|373297610824857
MasterCard|5297778177155696
Visa|4532598636247
MasterCard|5336341502155916
Visa|4532140590892
MasterCard|5262748564884506
American Express|349025594226075
MasterCard|5294254034250891
American Express|341271608529736
MasterCard|5164227945666592
American Express|347047195623379
American Express|376715653513266
Visa|4532640235832
MasterCard|5224538955007842
American Express|344079992988534
American Express|348554224471257
American Express|340795492850536
Visa|4916802580095
MasterCard|5249998563310296
American Express|344745606488356
American Express|372092926717726
Visa|4539402085974
MasterCard|5414806185349296
Visa|4485999728941
Visa|4929016226579
Visa|4532935890606
Visa|4929567309378
Visa|4929793336559
MasterCard|5477490193007446
American Express|348637146700653
Visa|4024007150895
MasterCard|5201790790367678
MasterCard|5453150659474559
MasterCard|5406492092376167
Visa|4539377990216
MasterCard|5101958992874541
MasterCard|5253528423473241
Visa|4929250868367
MasterCard|5471966176975259
American Express|345624202238961
Visa|4002563641366
American Express|372261321907154
MasterCard|5596572919493467
Visa|4485945064367
MasterCard|5194928960663117
Visa|4929012229569
Visa|4024007122779
MasterCard|5478012738108627
Visa|4916068051732
American Express|344781577236342
MasterCard|5539148319939720
American Express|372831454246016
MasterCard|5495146800986137
American Express|377651644252954
American Express|376471143357134
MasterCard|5524069064950364
American Express|378472912155806
Visa|4029771734220
American Express|340231633205869
American Express|347876883018959
Visa|4716571120309
American Express|375136972387962
American Express|371415564772813
Visa|4556535738980
MasterCard|5381430955516692
Visa|4485151092631
Visa|4929530252366
American Express|375934047958480
Visa|4024007126663
MasterCard|5310881898517294
MasterCard|5463065283783092
American Express|378736805167247
MasterCard|5306065460081055
MasterCard|5349342073114600
American Express|375148083543748
Visa|4556742573923
Visa|4916704657215
